created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1,month,tag,emoji
2020-08-04 07:54:40,Isle of Man,391,932,Isle of Man,"Peel, Isle of Man",4,TaffinMan,#IsleofMan,paradis isleofman paradis iom,1.290556748500218e+18,Alex Francis,0.6369,Politics,Isle of Man,8,#isleofman #paradise #iom,☀ 🇮 🇲 👍
2020-08-04 07:54:07,Isle of Man,391,932,Isle of Man,"Peel, Isle of Man",2,TaffinMan,#IsleofMan,incred creation contrapt peel carniv yesterday lucki abl gather celebr…,1.290556609018712e+18,Alex Francis,0.6597,Politics,Isle of Man,8,,🙌
2020-08-04 07:44:23,Isle of Man,91,38,Isle of Man,Ireland,2,rebeccastorm9,#IsleofMan,best news two fantast product head isleofman theatr,1.2905541592641577e+18,Rebecca Storm,0.8439,Politics,Isle of Man,8,#isleofman #theatre,
2020-08-04 07:41:23,Isle of Man,5088,2885,Isle of Man,Kaurna Yerta,70,KatharineLind,#IsleofMan,gannet ayr today isleofman,1.2905534032238633e+18,Katharine Lindsay,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 07:41:13,Isle of Man,283,627,Isle of Man,Henfield  West Sussex UK,35,2windancinghr,#IsleofMan,silhouett peregrin falcon dawn isleofman,1.290553362677629e+18,Hannah Robins,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 07:39:51,Isle of Man,5088,2885,Isle of Man,Kaurna Yerta,35,KatharineLind,#IsleofMan,silhouett peregrin falcon dawn isleofman,1.2905530174234132e+18,Katharine Lindsay,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 07:36:35,Isle of Man,321,395,Isle of Man,-,27,HendrixHilde,#IsleofMan,swallow feed time isleofman,1.2905521967660933e+18,Hilde Hendrix,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 07:31:35,Isle of Man,2851,870,Isle of Man,Irish Sea,5,LivingSeasNW,#IsleofMan,marinemonday take uktour across irish sea isleofman discov lobster hide eelgrass bed…,1.2905509381686272e+18,Living Seas North West,-0.29600000000000004,Politics,Isle of Man,8,"#marinemonday #uktour, #isleofman,",
2020-08-04 07:23:06,Isle of Man,10921,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,steam packet announc benmychre sail today afternoon journey leav heysham earli isleofman,1.290548802177446e+18,Isle of Man Newspapers,-0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-04 07:21:32,Isle of Man,1437,155,Isle of Man,"Walton, Liverpool, UK",2,WaltonYP,#IsleofMan,delight introduc newest member dofe team beverli marriett bev respons support,1.290548406633599e+18,Walton Youth & Community Project,0.8176,Politics,Isle of Man,8,#dofe,
2020-08-04 07:15:50,Isle of Man,303,1116,Isle of Man,-,5,f_r_gell,#IsleofMan,marinemonday take uktour across irish sea isleofman discov lobster hide eelgrass bed…,1.290546975990063e+18,Fiona Gell,-0.29600000000000004,Politics,Isle of Man,8,"#marinemonday #uktour, #isleofman,",
2020-08-04 07:14:02,Isle of Man,4728,3959,Isle of Man,Isle of Man,5,manxnature,#IsleofMan,marinemonday take uktour across irish sea isleofman discov lobster hide eelgrass bed…,1.2905465199895224e+18,Manx Wildlife Trust,-0.29600000000000004,Politics,Isle of Man,8,"#marinemonday #uktour, #isleofman,",
2020-08-04 07:10:25,Isle of Man,3857,2001,Isle of Man,UK,1,GARDENATURE,#IsleofMan,morn first arriv birdfeederviewcam siskin chaffinch,1.2905456106056827e+18,gardenature,0.0,Politics,Isle of Man,8,#birdfeederviewcam #siskin #chaffinch,
2020-08-04 07:07:23,Isle of Man,215,2210,Isle of Man,Isle of Man,5,GhazouaniAdam,#IsleofMan,consult oblig public transport carri disabl passeng held end…,1.2905448471080878e+18,Adam Ghazouani,0.0,Politics,Isle of Man,8,,
2020-08-04 07:06:58,Isle of Man,7685,1219,Isle of Man,"rural delivery, aotearoa nz",4,annegalloway,#IsleofMan,warm afternoon sheep gather tree manxloaghtan rarebre nativebre farm isleofman,1.290544740853719e+18,anne of the 🐑,0.2263,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreeds #farming #isleofman,
2020-08-04 07:00:03,Isle of Man,1831,2,Isle of Man,"Attiki, Greece",1,Yachting_Greece,#IsleofMan,sod game soldier blow hooli windi sail boatlif isleofman nothanky,1.2905430038206095e+18,🇬🇷Greek 🔆Sun ⛵Yachts,0.0,Politics,Isle of Man,8,#windy #sailing #boatlife #isleofman #nothankyou,
2020-08-04 07:00:00,Isle of Man,3828,1365,Isle of Man,"St. John's, Ellan Vannin",0,CultureVannin,#IsleofMan,brilliant use manx peelcarniv cours moonlight skeddanjiarg float perkin gaelg dolphin gaelic manxgael isleofman,1.2905429903943967e+18,Culture Vannin,0.5859,Politics,Isle of Man,8,#manx #peelcarnival? #skeddanjiarg #perkin #gaelg #dolphin. #gaelic #manxgaelic #isleofman,🇮 🇲 😀
2020-08-04 06:59:27,Isle of Man,5,31,Isle of Man,Isle of Man,1,manx636,#IsleofMan,sod game soldier blow hooli windi sail boatlif isleofman nothanky,1.2905428502335693e+18,Manx636,0.0,Politics,Isle of Man,8,#windy #sailing #boatlife #isleofman #nothankyou,
2020-08-04 06:43:04,Isle of Man,1938,1446,Isle of Man,United Kingdom,27,UKNatureAware,#IsleofMan,swallow feed time isleofman,1.2905387302231736e+18,UK Nature Aware,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 06:24:31,Isle of Man,261,263,Isle of Man,Isle of Man,2,asylum_man,#IsleofMan,manx util inch toward abl deliv renew energi island…,1.2905340606248755e+18,The Asylum Of Man,0.2732,Politics,Isle of Man,8,,
2020-08-04 06:24:17,Isle of Man,687,4650,Isle of Man,"Dubai, United Arab Emirates",27,Nisarmokhal,#IsleofMan,swallow feed time isleofman,1.2905339996523602e+18,Nisar Ahmed,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 06:16:41,Isle of Man,369,772,Isle of Man,"Washington, USA",0,KatieTaylorIOM,#IsleofMan,proud beauti home happen erad covid isleofman,1.2905320865965302e+18,Katie Taylor PhD,0.807,Politics,Isle of Man,8,#isleofman,🇮 🇲
2020-08-04 06:11:22,Isle of Man,3808,3404,Isle of Man,-,27,kingfisher_77,#IsleofMan,swallow feed time isleofman,1.290530750606041e+18,Rosie Lincoln 🇮🇲,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 06:10:02,Isle of Man,43,54,Isle of Man,-,1,sallybo37320049,#IsleofMan,isleofman well known baskingshark less known smaller shark manx water mwt ong…,1.2905304153175245e+18,Sally Bolton,0.2124,Politics,Isle of Man,8,#isleofman #baskingsharks,
2020-08-04 05:00:00,Isle of Man,4728,3959,Isle of Man,Isle of Man,1,manxnature,#IsleofMan,isleofman well known baskingshark less known smaller shark manx water mwt ongo tag programm photo spurdog held one train angler taken marin offic lara nationalmarineweek,1.2905127909568553e+18,Manx Wildlife Trust,0.281,Politics,Isle of Man,8,#isleofman #baskingsharks #nationalmarineweek,
2020-08-04 04:46:00,Isle of Man,5852,3263,Isle of Man,United Kingdom,4,LibbieDog,#IsleofMan,warm afternoon sheep gather tree manxloaghtan rarebre nativebre farm isleofman,1.2905092690251407e+18,Nell & Pebbles,0.2263,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreeds #farming #isleofman,
2020-08-04 04:39:54,Isle of Man,1902,457,Isle of Man,"Jersey, Channel Islands",4,AlysonMeadowcr1,#IsleofMan,warm afternoon sheep gather tree manxloaghtan rarebre nativebre farm isleofman,1.2905077332890542e+18,"Alyson Meadowcroft, in memory of Macey, RIP.",0.2263,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreeds #farming #isleofman,
2020-08-04 04:26:16,Isle of Man,6581,4913,Isle of Man,-,27,gemswinc,#IsleofMan,swallow feed time isleofman,1.2905043029230592e+18,Giant Meteor 2020,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 00:48:03,Isle of Man,4436,4950,Isle of Man,Where I am now!,27,Oteachjohn,#IsleofMan,swallow feed time isleofman,1.290449383364989e+18,John Jenkins,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 00:18:21,Isle of Man,90,46,Isle of Man,-,27,kurogin65,#IsleofMan,swallow feed time isleofman,1.2904419089600758e+18,黒銀,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-04 00:10:43,Isle of Man,1436,1942,Isle of Man,Auckland,27,wergshy,#IsleofMan,swallow feed time isleofman,1.2904399881953362e+18,Peter Smith,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 23:35:26,Isle of Man,276,264,Isle of Man,-,27,pramey4,#IsleofMan,swallow feed time isleofman,1.2904311121964524e+18,PRamey,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 22:58:53,Isle of Man,7,122,Isle of Man,The heart of it all!,27,OgreT3h,#IsleofMan,swallow feed time isleofman,1.2904219144654277e+18,t3hOgre,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 22:49:02,Isle of Man,50,380,Isle of Man,Isle of Man,0,chezzacorran,#IsleofMan,beauti day lighthous point ayr today iom lighthous sunnyday isleofman,1.2904194348222628e+18,Cheryl,0.5994,Politics,Isle of Man,8,#iom #lighthouse #sunnydays #isleofman,
2020-08-03 22:47:54,Isle of Man,5,176,Isle of Man,Errwhere,0,dragon929rr,#IsleofMan,one fastest section track isleofman bdb touristtrophi style,1.2904191505868636e+18,RedDragon929rr,0.0,Politics,Isle of Man,8,#isleofman #bdb #touristtrophy #ug #2020style,
2020-08-03 21:58:39,Isle of Man,3908,2626,Isle of Man,Isle of Man,4,MLProduce,#IsleofMan,warm afternoon sheep gather tree manxloaghtan rarebre nativebre farm isleofman,1.2904067529834086e+18,Manx Loaghtan,0.2263,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreeds #farming #isleofman,
2020-08-03 21:44:22,Isle of Man,486,403,Isle of Man,-,27,AnneBubxo,#IsleofMan,swallow feed time isleofman,1.2904031583264236e+18,Anne Bub,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 21:40:18,Isle of Man,3609,2075,Isle of Man,"Grantham, England",27,lincssnapper,#IsleofMan,swallow feed time isleofman,1.2904021345052017e+18,Nezzy,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 21:38:33,Isle of Man,10356,6870,Isle of Man,"Greytown, New Zealand",27,newzealandbirds,#IsleofMan,swallow feed time isleofman,1.2904016965526446e+18,New Zealand Birds,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 21:36:07,Isle of Man,607,1276,Isle of Man,-,1,sashagladio,#IsleofMan,manx isleofman manx iom,1.2904010821040456e+18,sasha baron,0.0,Politics,Isle of Man,8,#isleofman #manx #iom,
2020-08-03 20:51:08,Isle of Man,1900,997,Isle of Man,Cymru / Wales,2,Penbedw,#IsleofMan,one greatest ever manx novel publish otd themanxman hallcain read full online…,1.2903897641647882e+18,Penbedw,0.6369,Politics,Isle of Man,8,#manx #otd #themanxman #hallcaine.,
2020-08-03 20:40:35,Isle of Man,1588,2364,Isle of Man,北海道中川郡中川町,27,haltaq,#IsleofMan,swallow feed time isleofman,1.290387106838192e+18,原　拓史,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 20:39:32,Isle of Man,935,191,Isle of Man,Moscow & Beyond,0,JeremySpake,#IsleofMan,superb earli even isleofman niarbyl stun view familiar rememb wakingn,1.2903868461077957e+18,Jeremy Spake,0.7902,Politics,Isle of Man,8,#isleofman #niarbyl #wakingned,
2020-08-03 20:38:19,Isle of Man,11978,8568,Isle of Man,Global,5,ProjectSeagrass,#IsleofMan,marinemonday take uktour across irish sea isleofman discov lobster hide eelgrass bed…,1.2903865367946568e+18,Project Seagrass,-0.29600000000000004,Politics,Isle of Man,8,"#marinemonday #uktour, #isleofman,",
2020-08-03 20:34:09,Isle of Man,81,86,Isle of Man,-,0,BrianLiggins5,#IsleofMan,photo lang saturday isleofman,1.290385489586004e+18,Brian Liggins,0.0,Politics,Isle of Man,8,,🇮 🇲
2020-08-03 20:26:27,Isle of Man,68,173,Isle of Man,West Yorkshire,4,m4ckk,#IsleofMan,love cloud morn maughold isleofman myiomstori,1.290383551708504e+18,M4CKK,0.5859,Politics,Isle of Man,8,#isleofman #myiomstory,
2020-08-03 20:24:49,Isle of Man,754,3633,Isle of Man,-,2,Krista_DC,#IsleofMan,one greatest ever manx novel publish otd themanxman hallcain read full online…,1.2903831425247887e+18,Krista Casada,0.6369,Politics,Isle of Man,8,#manx #otd #themanxman #hallcaine.,
2020-08-03 20:22:00,Isle of Man,3828,1365,Isle of Man,"St. John's, Ellan Vannin",2,CultureVannin,#IsleofMan,one greatest ever manx novel publish otd themanxman hallcain read full onlin via manxliteratur websit along manx work isleofman,1.2903824305582858e+18,Culture Vannin,0.6369,Politics,Isle of Man,8,#manx #otd #themanxman #hallcaine. #manxliterature #manx #isleofman,
2020-08-03 20:20:08,Isle of Man,68,173,Isle of Man,West Yorkshire,7,m4ckk,#IsleofMan,look great peel morn carnivalday isleofman iom,1.2903819599700746e+18,M4CKK,0.6249,Politics,Isle of Man,8,#carnivalday #isleofman #iom,
2020-08-03 20:15:07,Isle of Man,67,58,Isle of Man,-,2,manxkinger,#IsleofMan,recruit senior manag join audit depart visit job search page mo…,1.2903806994391163e+18,Kristan King,0.29600000000000004,Politics,Isle of Man,8,,
2020-08-03 20:07:02,Isle of Man,10979,10892,Isle of Man,"Lincoln, England",27,LincsXmasMarket,#IsleofMan,swallow feed time isleofman,1.2903786669045596e+18,🌈Lincs Xmas Market🎅🎄🎁☃️,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:59:47,Isle of Man,502,507,Isle of Man,United Kingdom,0,Kewrail_UK,#IsleofMan,updat station galleri imag port erin isleofman railway station,1.290376841757438e+18,Kewrail,0.0,Politics,Isle of Man,8,#isleofman #railways #stations,
2020-08-03 19:53:54,Isle of Man,2516,2410,Isle of Man,North Warwickshire,27,JohnHar45782426,#IsleofMan,swallow feed time isleofman,1.290375361512067e+18,John Harris,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:53:22,Isle of Man,514,648,Isle of Man,Isle of Man,0,Green_IOM,#IsleofMan,greener brighter futur isleofman green parti candid andrew jessopp speak manx telecom today campaign dougla votejessopp,1.290375227571155e+18,Isle of Man Green Party / Partee Glass Vannin,0.6486,Politics,Isle of Man,8,#isleofman #douglas #votejessopp,♻ ✅ 💚
2020-08-03 19:52:50,Isle of Man,5,31,Isle of Man,Isle of Man,0,manx636,#IsleofMan,week long miss year time ever histori cancel isleofman ttrace,1.290375091474387e+18,Manx636,-0.4939,Politics,Isle of Man,8,#tt #history #isleofman #ttraces,
2020-08-03 19:44:04,Isle of Man,115,4,Isle of Man,-,0,ManxSatire,#IsleofMan,alreadi caus issu local player realis longer give shit manx leagu isleofman,1.2903728836639908e+18,Manx Satire,-0.7003,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:42:58,Isle of Man,230,623,Isle of Man,-,27,JorgeEBarbosaSo,#IsleofMan,swallow feed time isleofman,1.2903726079807734e+18,Jorge Barbosa,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:33:50,Isle of Man,319,332,Isle of Man,Isle of Man,1,TaylorianProd,#IsleofMan,miss isleofman famili stun theatr work across world wait reveal…,1.2903703094099845e+18,TaylorianProductions,0.3167,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:33:40,Isle of Man,319,332,Isle of Man,Isle of Man,1,TaylorianProd,#IsleofMan,summer not_th not_sam not_without not_mi not_trip not_to not_isleofman not_and not_conduct not_in not_th not_but not_w not_ll not_rock not_next not_year,1.2903702683560591e+18,TaylorianProductions,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:33:30,Isle of Man,45,784,Isle of Man,-,1,Nellybogey,#IsleofMan,climb everi mountain eider duck negoti incom wave peel isleofman closertonatur,1.29037022489464e+18,Lisa Nelson,0.0,Politics,Isle of Man,8,#isleofman #closertonature,
2020-08-03 19:24:04,Isle of Man,147,727,Isle of Man,Autistic and proud ,27,its_dreki,#IsleofMan,swallow feed time isleofman,1.290367853028352e+18,Dreki ⁷ | BTS × ARK AU,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-03 19:21:19,Isle of Man,621,1564,Isle of Man,"England, United Kingdom",27,decramundo,#IsleofMan,swallow feed time isleofman,1.2903671584222454e+18,Decramundo,0.0,Politics,Isle of Man,8,#isleofman,
2020-07-28 21:05:31,Isle of Man,35,178,Isle of Man,United Kingdom ❤ 21 ❤ She/They,0,Alice_Is_Baby,#IsleofMan,anyon experienceknow someon experi migrat iom advic work visa process etc advic pertain current climat also use isleofman,1.2882190540046336e+18,Alice 𓆏 B/L/M,0.504,Politics,Isle of Man,8,#isleofman,
2020-07-28 21:03:40,Isle of Man,43,54,Isle of Man,-,5,sallybo37320049,#IsleofMan,want hear manxdialect poetri late great lawrenc kermod recit tebrown good,1.2882185914023035e+18,Sally Bolton,0.8529,Politics,Isle of Man,8,#manxdialect #tebrown,
2020-07-28 20:53:31,Isle of Man,2619,42,Isle of Man,-,1,claimcompanies,#IsleofMan,well offici notif today easyjet flight cancel liverpool isleofman aug disa…,1.288216035892564e+18,ClaimCompanies.com,0.1007,Politics,Isle of Man,8,#easyjet #isleofman,
2020-07-28 20:53:10,Isle of Man,1723,1293,Isle of Man,Isle of Man,12,JoshuaStokesITV,#IsleofMan,john knight aka guernseyman talk stay isleofman wonder exchang…,1.2882159468768543e+18,Joshua Stokes,0.6114,Politics,Isle of Man,8,#guernseyman #isleofman,🇬
2020-07-28 20:49:19,Isle of Man,2610,4218,Isle of Man,"Manchester, uk",1,Lbartram,#IsleofMan,well offici notif today easyjet flight cancel liverpool isleofman aug disappoint expect not_sur not_i not_expect not_th not_cancel not_so not_earli not_though not_fing not_cross not_for not_next not_year not_iomtt not_manxgrandprix,1.288214980114944e+18,Lee Bartram,-0.5838,Politics,Isle of Man,8,#easyjet #isleofman #iomtt #manxgrandprix,🇮 🇲
2020-07-28 20:47:28,Isle of Man,14079,569,Isle of Man,Isle of Man,0,ManxRadio,#IsleofMan,becki full interview catch finalist place singl itun countri music chart isleofman manxradio supportloc,1.288214511695143e+18,Manx Radio,-0.4184,Politics,Isle of Man,8,#isleofman #manxradio #supportlocal,
2020-07-28 20:45:25,Isle of Man,65,128,Isle of Man,-,12,AllenCorlett,#IsleofMan,john knight aka guernseyman talk stay isleofman wonder exchang…,1.288213995384705e+18,AllenCorlett,0.6114,Politics,Isle of Man,8,#guernseyman #isleofman,🇬
2020-07-28 20:39:03,Isle of Man,2737,1552,Isle of Man,"Stirling, Scotland",5,Val_Bold,#IsleofMan,want hear manxdialect poetri late great lawrenc kermod recit tebrown good,1.2882123955219087e+18,Dr Valentina Bold,0.8529,Politics,Isle of Man,8,#manxdialect #tebrown,
2020-07-28 20:35:59,Isle of Man,4419,4994,Isle of Man,"Wombwell, Barnsley ",2,PaulDragonwolf1,#IsleofMan,nationalmarineweek two manxnatur dive today staycat isleofman an…,1.288211625233744e+18,Paul Brookes,0.0,Politics,Isle of Man,8,#nationalmarineweek #manxnature #isleofman,🇮 🇲
2020-07-28 20:28:50,Isle of Man,478,176,Isle of Man,Isle of Man,5,Manx_James,#IsleofMan,want hear manxdialect poetri late great lawrenc kermod recit tebrown good,1.2882098228114022e+18,Manx James,0.8529,Politics,Isle of Man,8,#manxdialect #tebrown,
2020-07-28 20:23:18,Isle of Man,747,256,Isle of Man,"Kilbarchan, Scotland",3,KilbarchanBees,#IsleofMan,delight share detail webinar thur juli harri owen experienc beekeep isleof…,1.288208432462549e+18,K&DBA,0.6705,Politics,Isle of Man,8,#beekeeper #isleof…,
2020-07-28 20:23:06,Isle of Man,265,177,Isle of Man,"Scotland, United Kingdom",3,snhbsociety,#IsleofMan,delight share detail webinar thur juli harri owen experienc beekeep isleof…,1.288208383288447e+18,snhbs,0.6705,Politics,Isle of Man,8,#beekeeper #isleof…,
2020-07-28 20:22:19,Isle of Man,615,204,Isle of Man,"Glasgow, Scotland",3,GlasgowBees,#IsleofMan,delight share detail webinar thur juli harri owen experienc beekeep isleof…,1.2882081858458542e+18,Glasgow & District Beekeepers’ Association,0.6705,Politics,Isle of Man,8,#beekeeper #isleof…,
2020-07-28 20:05:33,Isle of Man,334,484,Isle of Man,Santiago de Chile,2,Vanezza_Morales,#IsleofMan,nationalmarineweek two manxnatur dive today staycat isleofman an…,1.2882039625969705e+18,Vanezza,0.0,Politics,Isle of Man,8,#nationalmarineweek #manxnature #isleofman,🇮 🇲
2020-07-28 20:02:19,Isle of Man,20004,1562,Isle of Man,Isle of Man,2,MorrisLeigh,#IsleofMan,nationalmarineweek two manxnatur dive today staycat isleofman,1.2882031492206428e+18,Leigh Morris,0.0,Politics,Isle of Man,8,#nationalmarineweek #manxnature #isleofman,🇮 🇲
2020-07-28 19:56:49,Isle of Man,259,2037,Isle of Man,"Edinburgh, Scotland",5,HarrisonPE,#IsleofMan,want hear manxdialect poetri late great lawrenc kermod recit tebrown good,1.2882017684767375e+18,Philip,0.8529,Politics,Isle of Man,8,#manxdialect #tebrown,
2020-07-28 19:45:58,Isle of Man,413,167,Isle of Man,"Douglas, Isle of Man",0,heritageIOM,#IsleofMan,walk week tri signpost trail isleofman iomstori myislandstayc,1.2881990353760952e+18,IslandHeritageTours,0.0,Politics,Isle of Man,8,#walking #isleofman #iomstory #myislandstaycation,
2020-07-28 19:43:22,Isle of Man,3589,4999,Isle of Man,Isle of Man,5,ManxFreeState,#IsleofMan,want hear manxdialect poetri late great lawrenc kermod recit tebrown good,1.2881983836483625e+18,Manx Free State 🇮🇲,0.8529,Politics,Isle of Man,8,#manxdialect #tebrown,
2020-07-28 19:41:00,Isle of Man,3819,1363,Isle of Man,"St. John's, Ellan Vannin",5,CultureVannin,#IsleofMan,want hear manxdialect poetri late great lawrenc kermod recit tebrown good place start isleofman manx,1.2881977853308682e+18,Culture Vannin,0.8529,Politics,Isle of Man,8,#manxdialect #tebrown #isleofman #manx,
2020-07-28 19:32:24,Isle of Man,267,5003,Isle of Man,-,7,Wallasey_Brian,#IsleofMan,lake rather tidal swamp becam lake ramsey mooragh park creat late,1.2881956230832988e+18,Brian Higgins,0.25,Politics,Isle of Man,8,,
2020-07-28 19:26:59,Isle of Man,169,10,Isle of Man,Isle of Man,0,isleofman69,#IsleofMan,also daili remind halal slaughter exist disgust ancient tradit pederasti slaveri ban thank not_anim not_sacrific criticis baroqu architectur archaic practic isleofman manx iom,1.2881942579841477e+18,Official Isle of Man,-0.5733,Politics,Isle of Man,8,#isleofman #manx #iom,
2020-07-28 19:04:18,Isle of Man,11,48,Isle of Man,"Ramsey, Isle of Man",4,Manxmutt,#IsleofMan,market street peel credit owner isleofman peel manx cottag manxscen,1.2881885509876204e+18,manxmutt,0.3818,Politics,Isle of Man,8,#isleofman #peel #manx #cottage #manxscenes,🇮 🇲
2020-07-28 19:03:38,Isle of Man,573,548,Isle of Man,Plymouth,12,sophiesquiresx,#IsleofMan,john knight aka guernseyman talk stay isleofman wonder exchang…,1.288188382812799e+18,🌼 Sophie Squires 🌼,0.6114,Politics,Isle of Man,8,#guernseyman #isleofman,🇬
2020-07-28 18:56:46,Isle of Man,1263,560,Isle of Man,-,0,ManxMikePhotos,#IsleofMan,sun sea spray imag yesterday session gansey isleofman closertonstur wishyouwereher ourbiospher mybiospher manx,1.288186655950725e+18,Mike Radcliffe Photography,0.0,Politics,Isle of Man,8,#isleofman #closertonsture #wishyouwerehere #ourbiosphere #mybiosphere #manx,
2020-07-28 18:35:15,Isle of Man,100,283,Isle of Man,-,2,yggdrasiliom,#IsleofMan,ride valkyri great sea condit port mari isleofman yesterday closer…,1.288181240584188e+18,Yggdrasiliom,0.6249,Politics,Isle of Man,8,#isleofman #closer…,
2020-07-28 18:18:46,Isle of Man,1930,1914,Isle of Man,"Scotland, United Kingdom",3,Scotbeekeepers,#IsleofMan,delight share detail webinar thur juli harri owen experienc beekeep isleofman talk trip help men women develop skill beekeep regist,1.2881770918932316e+18,Scottish Beekeepers,0.6705,Politics,Isle of Man,8,#beekeeper #isleofman #burundi #beekeepers,
2020-07-28 18:14:29,Isle of Man,1263,560,Isle of Man,-,2,ManxMikePhotos,#IsleofMan,ride valkyri great sea condit port mari isleofman yesterday closertonatur wishyouwereher mybiospher ourbiospher manx,1.2881760132440924e+18,Mike Radcliffe Photography,0.6249,Politics,Isle of Man,8,#isleofman #closertonature #wishyouwerehere #mybiosphere #ourbiosphere #manx,
2020-07-28 18:03:27,Isle of Man,66,520,Isle of Man,isle of man,2,heardo,#IsleofMan,took less min isleofman commun locat hear guernseyman tomorrow,1.288173235138433e+18,Andrea Heard,-0.29600000000000004,Politics,Isle of Man,8,#isleofman #guernseyman,
2020-07-28 18:00:01,Isle of Man,10903,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,team aon crown squash racket associ leagu champion isleofman,1.288172373871661e+18,Isle of Man Newspapers,0.5267,Politics,Isle of Man,8,#isleofman,
2020-07-28 17:52:11,Isle of Man,122,210,Isle of Man,🇮🇲,12,Geebz14,#IsleofMan,john knight aka guernseyman talk stay isleofman wonder exchang…,1.2881704022971105e+18,Geebz,0.6114,Politics,Isle of Man,8,#guernseyman #isleofman,🇬
2020-07-28 17:32:42,Isle of Man,289,289,Isle of Man,Isle of Man,4,ChazGardner,#IsleofMan,market street peel credit owner isleofman peel manx cottag manxscen,1.2881654983000064e+18,Chaz Gardner,0.3818,Politics,Isle of Man,8,#isleofman #peel #manx #cottage #manxscenes,🇮 🇲
2020-07-28 17:13:05,Isle of Man,67,57,Isle of Man,-,1,manxkinger,#IsleofMan,read kpmg isleofman latest tax newslett keep abreast topic uktax issu may affect busin…,1.288160560488624e+18,Kristan King,0.0,Politics,Isle of Man,8,#isleofman #tax #uktax,
2020-07-28 16:51:17,Isle of Man,427,1108,Isle of Man,isle of man,4,trutone03,#IsleofMan,meanwhil porterin isleofman livingthedream,1.2881550775560233e+18,tony sewell,0.0,Politics,Isle of Man,8,#porterin #isleofman #livingthedream,
2020-07-28 16:41:46,Isle of Man,626,1267,Isle of Man,UK,12,traceycahill,#IsleofMan,john knight aka guernseyman talk stay isleofman wonder exchang…,1.288152682105131e+18,Tracey Cahill,0.6114,Politics,Isle of Man,8,#guernseyman #isleofman,🇬
2020-07-28 16:29:08,Isle of Man,234,375,Isle of Man,-,0,Cuth94,#IsleofMan,youtub video sunris sunset isleofman beach,1.2881495020551127e+18,Cuthy,0.0,Politics,Isle of Man,8,#sunrise #sunset #isleofman #beach,
2020-07-28 16:18:15,Isle of Man,576,533,Isle of Man,Isle of Man / Liverpool ,7,ballabeg2,#IsleofMan,shame snaefel mountain railway not_run not_thi not_year mean miss,1.2881467609264742e+18,ballabeg,-0.5719,Politics,Isle of Man,8,,🙄
2020-07-28 16:14:33,Isle of Man,961,1328,Isle of Man,-,12,Alex_Bobsleigh,#IsleofMan,john knight aka guernseyman talk stay isleofman wonder exchang…,1.2881458324585595e+18,🌻 Alexandra Wood 🌻,0.6114,Politics,Isle of Man,8,#guernseyman #isleofman,🇬
2020-07-28 16:02:57,Isle of Man,169,10,Isle of Man,Isle of Man,0,isleofman69,#IsleofMan,child return god help poor impregn woman probabl rife std ptsd moment isleofman manx iom,1.2881429136507904e+18,Official Isle of Man,0.1779,Politics,Isle of Man,8,#isleofman #manx #iom,
2020-07-28 16:01:09,Isle of Man,4858,857,Isle of Man,-,7,explorearchives,#IsleofMan,lake rather tidal swamp becam lake ramsey mooragh park creat late,1.2881424577088717e+18,Explore Your Archive,0.25,Politics,Isle of Man,8,,
